Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
88,30,80,6553,False,1.5,0,10/31/2025 11:51:49 AM,False,0,1,97,53.6,6608,,1.4,70,10/31/2025 1:41:52 PM,False,0,1,B2F10222,97,2,14,GF,30/80,1021,1021,Petrel 3
Time (sec),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
4940,6.8,6,17,1.5,0.1,0.7,16,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
4950,6.8,6,17,1.5,0.1,0.7,16,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
4960,6.7,6,17,1.5,0.1,0.7,16,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
4970,6.7,6,16,1.5,0.1,0.7,15,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
4980,6.7,6,16,1.5,0.1,0.7,15,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
4990,6.9,6,16,1.5,0.1,0.7,15,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5000,6.8,6,16,1.5,0.1,0.7,15,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5010,6.8,6,16,1.5,0.1,0.7,15,0,0,0,24,False,True,1,0,0,0,0,1.42,524,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5020,6.8,6,16,1.5,0.1,0.7,15,0,0,0,24,False,True,1,0,0,0,0,1.42,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5030,6.6,6,16,1.5,0.1,0.7,15,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5040,6.4,6,15,1.5,0.1,0.7,14,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5050,6.5,6,15,1.5,0.1,0.7,14,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5060,6.3,6,15,1.5,0.1,0.7,14,0,0,0,24,False,True,1,0,0,0,0,1.42,524,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5070,6.1,6,15,1.5,0.1,0.7,14,0,0,0,24,False,True,1,0,0,0,0,1.43,522,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5080,5.9,6,15,1.5,0.1,0.7,14,0,0,0,24,False,True,1,0,0,0,0,1.42,522,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5090,6,6,14,1.5,0.1,0.7,13,0,0,0,24,False,True,1,0,0,0,0,1.42,518,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5100,5.9,6,14,1.5,0.1,0.7,13,0,0,0,24,False,True,1,0,0,0,0,1.43,516,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5110,5.7,6,14,1.5,0.1,0.7,13,0,0,0,24,False,True,1,0,0,0,0,1.42,514,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5120,5.7,6,14,1.5,0.1,0.7,13,0,0,0,24,False,True,1,0,0,0,0,1.42,516,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5130,5.7,6,14,1.5,0.1,0.7,13,0,0,0,24,False,True,1,0,0,0,0,1.42,516,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5140,5.9,6,14,1.5,0.1,0.7,13,0,0,0,24,False,True,1,0,0,0,0,1.42,516,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5150,6.1,6,14,1.5,0.1,0.7,13,0,0,0,24,False,True,1,0,0,0,0,1.42,516,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5160,6.1,6,13,1.5,0.1,0.7,12,0,0,0,24,False,True,1,0,0,0,0,1.42,516,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5170,6.1,6,13,1.5,0.1,0.7,12,0,0,0,24,False,True,1,0,0,0,0,1.42,514,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5180,5.9,6,13,1.5,0.1,0.7,12,0,0,0,24,False,True,1,0,0,0,0,1.42,512,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5190,6.1,6,13,1.5,0.1,0.7,12,0,0,0,24,False,True,1,0,0,0,0,1.42,512,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5200,6.1,6,13,1.5,0.1,0.7,12,0,0,0,24,False,True,1,0,0,0,0,1.43,512,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5210,6,6,12,1.5,0.1,0.7,11,0,0,0,24,False,True,1,0,0,0,0,1.43,512,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5220,6,6,12,1.5,0.1,0.7,11,0,0,0,24,False,True,1,0,0,0,0,1.43,512,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5230,6,6,12,1.5,0.1,0.7,11,0,0,0,24,False,True,1,0,0,0,0,1.43,510,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5240,6.1,6,12,1.5,0.1,0.7,11,0,0,0,24,False,True,1,0,0,0,0,1.43,508,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5250,6.2,6,12,1.5,0.1,0.7,11,0,0,0,24,False,True,1,0,0,0,0,1.43,508,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5260,6.4,6,12,1.5,0.1,0.7,11,0,0,0,24,False,True,1,0,0,0,0,1.42,506,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5270,6.4,6,11,1.5,0.1,0.7,10,0,0,0,24,False,True,1,0,0,0,0,1.43,506,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5280,6.5,6,11,1.5,0.1,0.7,10,0,0,0,24,False,True,1,0,0,0,0,1.42,508,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5290,6.3,6,11,1.5,0.1,0.7,10,0,0,0,24,False,True,1,0,0,0,0,1.42,504,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5300,6.4,6,11,1.5,0.1,0.7,10,0,0,0,24,False,True,1,0,0,0,0,1.42,504,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5310,6.5,6,11,1.5,0.1,0.7,10,0,0,0,24,False,True,1,0,0,0,0,1.43,504,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5320,6.3,6,11,1.5,0.1,0.7,10,0,0,0,24,False,True,1,0,0,0,0,1.43,504,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5330,6.5,6,11,1.5,0.1,0.7,10,0,0,0,24,False,True,1,0,0,0,0,1.42,504,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5340,6.6,6,10,1.5,0.1,0.7,9,0,0,0,24,False,True,1,0,0,0,0,1.43,500,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5350,6.5,6,10,1.5,0.1,0.7,9,0,0,0,24,False,True,1,0,0,0,0,1.42,496,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5360,6.4,6,10,1.5,0.1,0.7,9,0,0,0,24,False,True,1,0,0,0,0,1.43,496,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5370,6.4,6,10,1.5,0.1,0.7,9,0,0,0,24,False,True,1,0,0,0,0,1.42,496,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5380,6.5,6,10,1.5,0.1,0.7,9,0,0,0,24,False,True,1,0,0,0,0,1.42,496,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5390,6.5,6,10,1.5,0.1,0.7,9,0,0,0,24,False,True,1,0,0,0,0,1.42,496,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5400,6.4,6,10,1.5,0.1,0.7,9,0,0,0,24,False,True,1,0,0,0,0,1.42,498,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5410,6.2,6,9,1.5,0.1,0.7,8,0,0,0,24,False,True,1,0,0,0,0,1.42,498,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5420,6.5,6,9,1.5,0.1,0.7,8,0,0,0,24,False,True,1,0,0,0,0,1.42,498,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5430,6.5,6,9,1.5,0.1,0.7,8,0,0,0,24,False,True,1,0,0,0,0,1.43,496,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5440,6.6,6,9,1.5,0.1,0.7,8,0,0,0,24,False,True,1,0,0,0,0,1.43,498,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5450,6.8,6,9,1.5,0.1,0.7,8,0,0,0,24,False,True,1,0,0,0,0,1.43,496,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5460,6.9,6,8,1.5,0.1,0.7,7,0,0,0,24,False,True,1,0,0,0,0,1.43,496,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5470,7.1,6,8,1.5,0.1,0.7,7,0,0,0,24,False,True,1,0,0,0,0,1.43,488,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5480,7.4,6,8,1.5,0.1,0.7,7,0,0,0,24,False,True,1,0,0,0,0,1.43,480,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5490,7.5,6,8,1.5,0.1,0.7,7,0,0,0,24,False,True,1,0,0,0,0,1.42,482,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5500,7.6,6,8,1.5,0.1,0.7,7,0,0,0,24,False,True,1,0,0,0,0,1.42,482,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5510,7.6,6,8,1.5,0.1,0.7,7,0,0,0,24,False,True,1,0,0,0,0,1.43,484,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5520,7.7,6,7,1.5,0.1,0.7,6,0,0,0,24,False,True,1,0,0,0,0,1.43,482,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5530,7.8,6,7,1.5,0.1,0.7,6,0,0,0,24,False,True,1,0,0,0,0,1.43,482,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5540,7.4,6,7,1.5,0.1,0.7,6,0,0,0,24,False,True,1,0,0,0,0,1.42,482,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5550,7.3,6,7,1.5,0.1,0.7,6,0,0,0,24,False,True,1,0,0,0,0,1.43,482,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5560,7.5,6,7,1.5,0.1,0.7,6,0,0,0,24,False,True,1,0,0,0,0,1.42,480,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5570,7.4,6,7,1.5,0.1,0.7,6,0,0,0,24,False,True,1,0,0,0,0,1.43,480,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5580,7.3,6,7,1.5,0.1,0.7,6,0,0,0,24,False,True,1,0,0,0,0,1.43,480,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5590,7.2,6,6,1.5,0.1,0.7,5,0,0,0,24,False,True,1,0,0,0,0,1.43,480,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5600,7.2,6,6,1.5,0.1,0.7,5,0,0,0,24,False,True,1,0,0,0,0,1.43,474,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5610,6.9,6,6,1.5,0.1,0.7,5,0,0,0,24,False,True,1,0,0,0,0,1.43,474,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5620,6.7,6,6,1.5,0.1,0.7,5,0,0,0,24,False,True,1,0,0,0,0,1.42,474,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5630,6.9,6,6,1.5,0.1,0.7,5,0,0,0,24,False,True,1,0,0,0,0,1.42,474,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5640,7,6,6,1.5,0.1,0.7,5,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5650,7.1,6,6,1.5,0.1,0.7,5,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5660,7,6,5,1.5,0.1,0.7,4,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5670,6.7,6,5,1.5,0.1,0.7,4,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5680,6.5,6,5,1.5,0.1,0.7,4,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5690,6.5,6,5,1.5,0.1,0.7,4,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5700,6.6,6,5,1.5,0.1,0.7,4,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5710,6.7,6,5,1.5,0.1,0.7,4,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5720,6.8,6,5,1.5,0.1,0.7,4,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5730,6.9,6,4,1.5,0.1,0.7,3,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5740,6.9,6,4,1.5,0.1,0.7,3,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5750,6.7,6,4,1.5,0.1,0.7,3,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5760,6.8,6,4,1.5,0.1,0.7,3,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5770,6.9,6,4,1.5,0.1,0.7,3,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5780,7,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5790,6.8,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.43,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5800,6.5,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5810,6.5,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5820,6.5,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5830,6.7,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.42,476,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5840,6.8,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.42,474,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5850,6.7,6,3,1.5,0.1,0.7,2,0,0,0,24,False,True,1,0,0,0,0,1.42,470,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5860,6.6,6,2,1.5,0.1,0.7,1,0,0,0,24,False,True,1,0,0,0,0,1.42,470,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5870,6.6,6,2,1.5,0.1,0.7,1,0,0,0,24,False,True,1,0,0,0,0,1.42,470,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5880,6.5,6,2,1.5,0.1,0.7,1,0,0,0,24,False,True,1,0,0,0,0,1.42,470,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5890,6.6,6,2,1.5,0.1,0.7,1,0,0,0,24,False,True,1,0,0,0,0,1.42,470,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5900,6.5,6,2,1.5,0.1,0.7,1,0,0,0,24,False,True,1,0,0,0,0,1.43,440,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5910,6.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,442,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5920,6.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,444,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5930,6.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,444,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5940,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,446,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5950,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,446,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5960,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,440,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5970,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,438,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5980,7,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,440,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
5990,6.7,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,440,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6000,6.9,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,440,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6010,7.1,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,442,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6020,6.9,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,440,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6030,6.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,442,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6040,6.9,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,436,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6050,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,432,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6060,6.5,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,432,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6070,6.4,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.43,432,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6080,6.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,434,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6090,6.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,434,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6100,6.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,418,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6110,6.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,418,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6120,6.7,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,420,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6130,6.5,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,420,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6140,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,422,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6150,6.9,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,422,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6160,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,422,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6170,6.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,422,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6180,6.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,422,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6190,6.9,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,422,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6200,7,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,414,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6210,7.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,410,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6220,7.3,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,410,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6230,7.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,410,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6240,7.1,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,410,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6250,6.9,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,410,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6260,6.9,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,410,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6270,7.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,406,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6280,7.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,406,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6290,7.1,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,406,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6300,7.1,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,382,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6310,6.7,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,382,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6320,6.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,384,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6330,6.3,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,386,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6340,6.4,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,386,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6350,5.7,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6360,5,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6370,4.5,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6380,4.1,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,386,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6390,3.4,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6400,3.3,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6410,2.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6420,0,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6430,1,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6440,2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6450,2.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,388,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6460,2.3,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,382,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6470,2.2,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,378,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6480,1.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,380,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6490,1.8,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,378,2140,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6500,1.6,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,380,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6510,0,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,380,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
6520,1,0,1,1.5,0.1,0.7,0,99,0,0,24,False,True,1,0,0,0,0,1.42,380,2142,N/A,N/A,N/A,GTR and SAC are off,0,0,0
